'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
5148,-1.146,-1.81,-8.57,1.4,-12.219,-0.328,2.039,0.261
5149,-1.324,-1.772,-7.535,1.41,-12.051,-0.328,2.017,0.263
5150,-1.508,-1.738,-6.495,1.428,-11.875,-0.326,1.993,0.266
5151,-1.691,-1.712,-5.524,1.46,-11.695,-0.321,1.969,0.271
5152,-1.871,-1.695,-4.706,1.507,-11.514,-0.314,1.942,0.279
5153,-2.044,-1.689,-4.112,1.565,-11.336,-0.303,1.915,0.29
5154,-2.204,-1.69,-3.792,1.633,-11.165,-0.291,1.886,0.302
5155,-2.343,-1.693,-3.757,1.707,-11.003,-0.279,1.856,0.316
5156,-2.456,-1.691,-3.973,1.785,-10.854,-0.27,1.827,0.33
5157,-2.538,-1.675,-4.37,1.866,-10.72,-0.264,1.798,0.346
5158,-2.591,-1.639,-4.849,1.948,-10.6,-0.263,1.772,0.361
5159,-2.623,-1.579,-5.306,2.028,-10.496,-0.266,1.748,0.376
5160,-2.643,-1.499,-5.652,2.102,-10.407,-0.272,1.728,0.39
5161,-2.663,-1.41,-5.831,2.167,-10.334,-0.279,1.713,0.403
5162,-2.684,-1.324,-5.832,2.221,-10.28,-0.285,1.703,0.413
5163,-2.705,-1.251,-5.689,2.268,-10.245,-0.288,1.698,0.421
5164,-2.714,-1.196,-5.464,2.312,-10.227,-0.288,1.697,0.429
5165,-2.701,-1.158,-5.231,2.358,-10.224,-0.283,1.698,0.437
5166,-2.659,-1.129,-5.059,2.411,-10.23,-0.274,1.701,0.447
5167,-2.584,-1.1,-4.997,2.472,-10.24,-0.262,1.704,0.459
5168,-2.483,-1.063,-5.078,2.542,-10.252,-0.249,1.705,0.472
5169,-2.368,-1.016,-5.318,2.619,-10.262,-0.236,1.705,0.486
5170,-2.256,-0.962,-5.716,2.699,-10.272,-0.225,1.703,0.501
5171,-2.162,-0.91,-6.256,2.781,-10.28,-0.217,1.699,0.517
5172,-2.098,-0.872,-6.9,2.861,-10.286,-0.211,1.694,0.532
5173,-2.067,-0.855,-7.591,2.934,-10.286,-0.208,1.687,0.547
5174,-2.065,-0.864,-8.255,2.997,-10.275,-0.206,1.679,0.559
5175,-2.08,-0.89,-8.813,3.049,-10.251,-0.203,1.669,0.57
5176,-2.101,-0.919,-9.192,3.092,-10.209,-0.2,1.658,0.578
5177,-2.115,-0.938,-9.344,3.128,-10.148,-0.196,1.645,0.585
5178,-2.123,-0.934,-9.26,3.163,-10.07,-0.192,1.631,0.591
5179,-2.13,-0.906,-8.969,3.201,-9.977,-0.189,1.617,0.598
5180,-2.148,-0.862,-8.528,3.245,-9.871,-0.186,1.601,0.606
5181,-2.188,-0.816,-8.001,3.293,-9.753,-0.185,1.584,0.614
5182,-2.256,-0.78,-7.439,3.344,-9.625,-0.185,1.566,0.623
5183,-2.352,-0.761,-6.869,3.392,-9.487,-0.187,1.546,0.631
5184,-2.465,-0.758,-6.297,3.435,-9.342,-0.192,1.524,0.639
5185,-2.579,-0.764,-5.714,3.468,-9.194,-0.198,1.502,0.644
5186,-2.679,-0.771,-5.117,3.491,-9.048,-0.208,1.481,0.648
5187,-2.753,-0.771,-4.521,3.5,-8.913,-0.219,1.462,0.649
5188,-2.801,-0.764,-3.959,3.496,-8.795,-0.231,1.446,0.647
5189,-2.826,-0.755,-3.484,3.479,-8.7,-0.243,1.433,0.643
5190,-2.838,-0.749,-3.157,3.449,-8.63,-0.255,1.423,0.638
5191,-2.844,-0.75,-3.037,3.412,-8.585,-0.265,1.416,0.63
5192,-2.851,-0.762,-3.165,3.371,-8.56,-0.274,1.41,0.623
5193,-2.855,-0.779,-3.557,3.333,-8.551,-0.282,1.405,0.617
5194,-2.853,-0.797,-4.194,3.302,-8.554,-0.288,1.399,0.612
5195,-2.839,-0.811,-5.028,3.28,-8.561,-0.293,1.392,0.608
5196,-2.812,-0.817,-5.987,3.265,-8.569,-0.297,1.384,0.607
5197,-2.776,-0.816,-6.987,3.254,-8.573,-0.299,1.374,0.606
5198,-2.735,-0.812,-7.945,3.246,-8.57,-0.301,1.364,0.605
5199,-2.698,-0.807,-8.789,3.239,-8.556,-0.301,1.353,0.605
5200,-2.667,-0.805,-9.466,3.233,-8.528,-0.301,1.341,0.605
5201,-2.645,-0.806,-9.943,3.231,-8.481,-0.3,1.327,0.605
5202,-2.632,-0.807,-10.206,3.233,-8.412,-0.297,1.311,0.606
5203,-2.632,-0.808,-10.257,3.241,-8.318,-0.293,1.293,0.607
5204,-2.649,-0.811,-10.118,3.254,-8.197,-0.288,1.272,0.609
5205,-2.688,-0.817,-9.825,3.27,-8.051,-0.283,1.248,0.612
5206,-2.756,-0.831,-9.431,3.287,-7.884,-0.279,1.221,0.615
5207,-2.857,-0.858,-8.99,3.305,-7.7,-0.276,1.191,0.618
5208,-2.993,-0.899,-8.552,3.325,-7.502,-0.275,1.159,0.621
5209,-3.159,-0.953,-8.145,3.348,-7.293,-0.273,1.124,0.625
5210,-3.346,-1.016,-7.771,3.378,-7.075,-0.272,1.087,0.63
5211,-3.54,-1.078,-7.413,3.415,-6.85,-0.27,1.049,0.636
5212,-3.726,-1.128,-7.044,3.458,-6.619,-0.267,1.01,0.644
5213,-3.889,-1.152,-6.64,3.504,-6.387,-0.263,0.971,0.652
5214,-4.021,-1.138,-6.194,3.55,-6.158,-0.258,0.933,0.66
5215,-4.12,-1.078,-5.723,3.593,-5.937,-0.253,0.898,0.667
5216,-4.196,-0.973,-5.266,3.632,-5.728,-0.249,0.864,0.674
5217,-4.26,-0.833,-4.877,3.667,-5.533,-0.246,0.832,0.68
5218,-4.328,-0.678,-4.614,3.7,-5.353,-0.244,0.801,0.686
5219,-4.409,-0.532,-4.527,3.731,-5.188,-0.243,0.772,0.691
5220,-4.508,-0.416,-4.647,3.761,-5.035,-0.24,0.742,0.697
5221,-4.626,-0.347,-4.975,3.788,-4.891,-0.236,0.712,0.703
5222,-4.757,-0.331,-5.484,3.81,-4.754,-0.227,0.681,0.707
5223,-4.895,-0.361,-6.119,3.825,-4.622,-0.215,0.649,0.711
5224,-5.033,-0.422,-6.811,3.831,-4.494,-0.2,0.617,0.713
5225,-5.164,-0.493,-7.481,3.827,-4.368,-0.184,0.586,0.713
5226,-5.288,-0.553,-8.052,3.814,-4.244,-0.17,0.556,0.711
5227,-5.401,-0.588,-8.457,3.796,-4.121,-0.159,0.528,0.709
5228,-5.504,-0.591,-8.647,3.773,-4,-0.151,0.504,0.704
5229,-5.594,-0.57,-8.597,3.747,-3.881,-0.145,0.482,0.7
5230,-5.67,-0.538,-8.312,3.719,-3.765,-0.137,0.464,0.694
5231,-5.731,-0.51,-7.828,3.688,-3.653,-0.125,0.449,0.688
5232,-5.779,-0.503,-7.207,3.652,-3.548,-0.109,0.436,0.68
5233,-5.822,-0.525,-6.525,3.611,-3.449,-0.09,0.426,0.672
5234,-5.872,-0.579,-5.86,3.565,-3.361,-0.07,0.418,0.662
5235,-5.939,-0.662,-5.273,3.513,-3.287,-0.05,0.411,0.652
5236,-6.032,-0.766,-4.791,3.459,-3.23,-0.035,0.406,0.641
5237,-6.149,-0.88,-4.401,3.406,-3.196,-0.025,0.404,0.631
5238,-6.276,-0.992,-4.058,3.355,-3.19,-0.019,0.407,0.621
5239,-6.39,-1.09,-3.711,3.311,-3.217,-0.017,0.416,0.613
5240,-6.46,-1.165,-3.328,3.271,-3.282,-0.017,0.433,0.605
5241,-6.459,-1.213,-2.923,3.235,-3.388,-0.018,0.457,0.598
5242,-6.37,-1.234,-2.556,3.199,-3.535,-0.019,0.489,0.591
5243,-6.19,-1.235,-2.317,3.16,-3.722,-0.02,0.526,0.583
5244,-5.93,-1.226,-2.297,3.114,-3.946,-0.021,0.567,0.575
5245,-5.614,-1.218,-2.56,3.062,-4.203,-0.023,0.612,0.565
5246,-5.27,-1.222,-3.124,3.005,-4.486,-0.025,0.658,0.555
5247,-4.923,-1.246,-3.966,2.946,-4.786,-0.027,0.704,0.545
5248,-4.593,-1.291,-5.034,2.891,-5.096,-0.03,0.749,0.536
5249,-4.293,-1.352,-6.252,2.842,-5.404,-0.034,0.793,0.528
5250,-4.034,-1.421,-7.537,2.8,-5.703,-0.04,0.834,0.522
5251,-3.82,-1.485,-8.796,2.766,-5.984,-0.048,0.872,0.517
5252,-3.651,-1.532,-9.933,2.739,-6.242,-0.058,0.908,0.513
5253,-3.523,-1.553,-10.856,2.719,-6.476,-0.07,0.942,0.51
5254,-3.429,-1.544,-11.485,2.706,-6.682,-0.084,0.973,0.508
5255,-3.359,-1.505,-11.77,2.704,-6.861,-0.096,1.004,0.508
5256,-3.308,-1.446,-11.701,2.715,-7.012,-0.108,1.033,0.51
5257,-3.277,-1.377,-11.305,2.738,-7.135,-0.117,1.061,0.514
5258,-3.266,-1.307,-10.637,2.774,-7.232,-0.123,1.086,0.52
5259,-3.273,-1.243,-9.758,2.819,-7.308,-0.129,1.109,0.527
5260,-3.292,-1.187,-8.724,2.867,-7.37,-0.133,1.132,0.535
5261,-3.309,-1.138,-7.578,2.914,-7.429,-0.139,1.155,0.543
5262,-3.312,-1.097,-6.361,2.957,-7.496,-0.145,1.18,0.55
5263,-3.291,-1.068,-5.123,2.993,-7.582,-0.154,1.209,0.555
5264,-3.242,-1.057,-3.923,3.022,-7.692,-0.163,1.242,0.559
5265,-3.17,-1.071,-2.836,3.043,-7.829,-0.173,1.279,0.562
5266,-3.08,-1.109,-1.935,3.055,-7.992,-0.183,1.318,0.563
5267,-2.979,-1.165,-1.289,3.059,-8.176,-0.19,1.358,0.563
5268,-2.867,-1.228,-0.953,3.056,-8.377,-0.195,1.399,0.563
5269,-2.742,-1.283,-0.968,3.048,-8.591,-0.198,1.438,0.561
5270,-2.604,-1.316,-1.361,3.037,-8.815,-0.198,1.475,0.559
5271,-2.457,-1.32,-2.135,3.024,-9.048,-0.198,1.511,0.558
5272,-2.308,-1.296,-3.27,3.009,-9.288,-0.2,1.544,0.556
5273,-2.167,-1.25,-4.709,2.992,-9.53,-0.206,1.575,0.555
5274,-2.04,-1.195,-6.369,2.97,-9.769,-0.215,1.603,0.552
5275,-1.932,-1.143,-8.141,2.94,-9.998,-0.229,1.628,0.548
5276,-1.841,-1.106,-9.901,2.899,-10.205,-0.245,1.65,0.543
5277,-1.763,-1.091,-11.523,2.847,-10.382,-0.261,1.668,0.535
5278,-1.694,-1.1,-12.88,2.786,-10.522,-0.276,1.681,0.524
5279,-1.629,-1.129,-13.86,2.719,-10.62,-0.289,1.69,0.513
5280,-1.568,-1.167,-14.371,2.65,-10.676,-0.298,1.696,0.5
5281,-1.511,-1.206,-14.351,2.584,-10.691,-0.303,1.699,0.488
5282,-1.464,-1.238,-13.777,2.521,-10.673,-0.304,1.701,0.475
5283,-1.434,-1.265,-12.672,2.462,-10.629,-0.3,1.703,0.463
5284,-1.428,-1.296,-11.101,2.402,-10.567,-0.292,1.707,0.451
5285,-1.447,-1.345,-9.18,2.34,-10.498,-0.281,1.712,0.437
5286,-1.491,-1.426,-7.058,2.273,-10.429,-0.267,1.719,0.423
5287,-1.553,-1.546,-4.914,2.2,-10.367,-0.253,1.728,0.408
5288,-1.619,-1.703,-2.933,2.123,-10.32,-0.24,1.738,0.392
5289,-1.681,-1.885,-1.288,2.041,-10.292,-0.23,1.748,0.376
5290,-1.728,-2.073,-0.12,1.958,-10.287,-0.221,1.758,0.36
5291,-1.756,-2.247,0.482,1.876,-10.307,-0.215,1.767,0.344
5292,-1.767,-2.388,0.483,1.798,-10.356,-0.21,1.776,0.33
5293,-1.762,-2.484,-0.093,1.73,-10.43,-0.205,1.784,0.318
5294,-1.749,-2.528,-1.173,1.677,-10.528,-0.201,1.792,0.309
5295,-1.732,-2.526,-2.638,1.645,-10.642,-0.201,1.8,0.304
5296,-1.713,-2.486,-4.335,1.635,-10.764,-0.204,1.807,0.303
5297,-1.692,-2.423,-6.09,1.647,-10.883,-0.213,1.813,0.306
5298,-1.662,-2.352,-7.727,1.676,-10.991,-0.227,1.817,0.312
5299,-1.616,-2.286,-9.095,1.717,-11.079,-0.244,1.821,0.321
5300,-1.548,-2.233,-10.087,1.759,-11.144,-0.263,1.824,0.329
5301,-1.459,-2.192,-10.647,1.797,-11.187,-0.282,1.827,0.337
5302,-1.357,-2.16,-10.768,1.824,-11.211,-0.298,1.83,0.342
5303,-1.256,-2.126,-10.483,1.839,-11.219,-0.311,1.835,0.345
5304,-1.173,-2.083,-9.854,1.848,-11.217,-0.32,1.84,0.346
5305,-1.121,-2.027,-8.957,1.855,-11.208,-0.327,1.847,0.347
5306,-1.106,-1.964,-7.884,1.87,-11.194,-0.329,1.854,0.349
5307,-1.125,-1.904,-6.723,1.895,-11.178,-0.328,1.862,0.353
5308,-1.167,-1.861,-5.563,1.935,-11.164,-0.321,1.87,0.359
5309,-1.218,-1.848,-4.484,1.986,-11.156,-0.31,1.878,0.368
5310,-1.265,-1.868,-3.555,2.047,-11.158,-0.295,1.887,0.379
5311,-1.298,-1.917,-2.84,2.112,-11.174,-0.28,1.896,0.39
5312,-1.312,-1.978,-2.39,2.181,-11.207,-0.268,1.906,0.403
5313,-1.305,-2.033,-2.248,2.251,-11.257,-0.26,1.917,0.415
5314,-1.275,-2.06,-2.436,2.322,-11.323,-0.258,1.927,0.429
5315,-1.223,-2.046,-2.954,2.393,-11.399,-0.262,1.937,0.442
5316,-1.153,-1.987,-3.771,2.463,-11.479,-0.27,1.944,0.456
5317,-1.068,-1.89,-4.832,2.529,-11.555,-0.281,1.949,0.469
5318,-0.976,-1.772,-6.059,2.589,-11.621,-0.293,1.95,0.481
5319,-0.887,-1.657,-7.357,2.641,-11.672,-0.304,1.948,0.492
5320,-0.808,-1.564,-8.627,2.684,-11.705,-0.312,1.942,0.501
5321,-0.747,-1.509,-9.768,2.717,-11.717,-0.316,1.934,0.508
5322,-0.708,-1.494,-10.693,2.742,-11.708,-0.317,1.924,0.514
5323,-0.696,-1.51,-11.332,2.762,-11.675,-0.314,1.912,0.518
5324,-0.713,-1.541,-11.646,2.78,-11.618,-0.308,1.899,0.522
5325,-0.762,-1.572,-11.626,2.801,-11.534,-0.3,1.883,0.526
5326,-0.847,-1.587,-11.305,2.828,-11.421,-0.292,1.865,0.531
5327,-0.973,-1.58,-10.757,2.863,-11.277,-0.285,1.843,0.537
5328,-1.147,-1.553,-10.088,2.909,-11.099,-0.281,1.816,0.545
5329,-1.375,-1.514,-9.424,2.967,-10.886,-0.278,1.782,0.555
5330,-1.665,-1.474,-8.89,3.036,-10.632,-0.276,1.74,0.567
5331,-2.022,-1.444,-8.581,3.116,-10.336,-0.274,1.687,0.582
5332,-2.444,-1.426,-8.531,3.202,-9.995,-0.269,1.624,0.598
5333,-2.916,-1.415,-8.698,3.288,-9.611,-0.261,1.551,0.614
5334,-3.407,-1.401,-8.962,3.364,-9.192,-0.251,1.47,0.629
5335,-3.871,-1.372,-9.15,3.423,-8.751,-0.241,1.386,0.64
5336,-4.258,-1.323,-9.081,3.458,-8.307,-0.231,1.303,0.646
5337,-4.528,-1.258,-8.618,3.47,-7.878,-0.224,1.228,0.648
5338,-4.665,-1.191,-7.712,3.46,-7.48,-0.218,1.163,0.645
5339,-4.693,-1.144,-6.418,3.436,-7.123,-0.213,1.11,0.639
5340,-4.663,-1.136,-4.882,3.407,-6.808,-0.205,1.068,0.632
5341,-4.645,-1.178,-3.301,3.379,-6.528,-0.191,1.033,0.625
5342,-4.697,-1.267,-1.876,3.362,-6.276,-0.17,1.002,0.62
5343,-4.852,-1.387,-0.762,3.36,-6.045,-0.143,0.971,0.618
5344,-5.108,-1.511,-0.041,3.376,-5.834,-0.111,0.94,0.621
5345,-5.435,-1.615,0.28,3.41,-5.648,-0.079,0.91,0.626
5346,-5.782,-1.679,0.26,3.457,-5.497,-0.052,0.882,0.635
5347,-6.098,-1.697,-0.001,3.515,-5.393,-0.032,0.86,0.646
5348,-6.339,-1.676,-0.395,3.577,-5.346,-0.022,0.847,0.658
5349,-6.48,-1.631,-0.827,3.639,-5.36,-0.019,0.844,0.67
5350,-6.509,-1.584,-1.239,3.699,-5.432,-0.023,0.853,0.681
5351,-6.433,-1.549,-1.614,3.755,-5.556,-0.029,0.872,0.692
5352,-6.27,-1.536,-1.978,3.805,-5.721,-0.036,0.899,0.702
5353,-6.04,-1.543,-2.384,3.849,-5.915,-0.043,0.93,0.71
5354,-5.763,-1.561,-2.889,3.886,-6.128,-0.05,0.964,0.718
5355,-5.46,-1.578,-3.531,3.916,-6.352,-0.058,0.998,0.724
5356,-5.149,-1.587,-4.311,3.941,-6.581,-0.065,1.032,0.73
5357,-4.847,-1.58,-5.187,3.964,-6.813,-0.073,1.066,0.735
5358,-4.568,-1.56,-6.084,3.989,-7.047,-0.08,1.1,0.741
5359,-4.317,-1.53,-6.916,4.023,-7.285,-0.088,1.135,0.749
5360,-4.095,-1.495,-7.606,4.072,-7.527,-0.096,1.173,0.759
5361,-3.895,-1.458,-8.113,4.138,-7.772,-0.108,1.214,0.772
5362,-3.711,-1.418,-8.432,4.224,-8.017,-0.124,1.256,0.788
5363,-3.537,-1.37,-8.601,4.327,-8.257,-0.146,1.299,0.808
5364,-3.373,-1.308,-8.681,4.444,-8.484,-0.172,1.341,0.83
5365,-3.224,-1.231,-8.739,4.568,-8.691,-0.201,1.379,0.853
5366,-3.1,-1.14,-8.833,4.69,-8.871,-0.23,1.411,0.876
5367,-3.008,-1.041,-8.994,4.802,-9.017,-0.255,1.437,0.897
5368,-2.949,-0.942,-9.225,4.897,-9.128,-0.274,1.455,0.915
5369,-2.921,-0.856,-9.497,4.97,-9.202,-0.287,1.467,0.93
5370,-2.919,-0.792,-9.759,5.023,-9.241,-0.293,1.471,0.94
5371,-2.938,-0.754,-9.95,5.062,-9.247,-0.294,1.47,0.948
5372,-2.974,-0.742,-10.01,5.097,-9.221,-0.291,1.465,0.954
5373,-3.032,-0.749,-9.885,5.138,-9.168,-0.283,1.456,0.962
5374,-3.115,-0.765,-9.541,5.194,-9.092,-0.271,1.445,0.972
5375,-3.231,-0.782,-8.967,5.269,-8.997,-0.255,1.433,0.985
5376,-3.378,-0.791,-8.173,5.362,-8.89,-0.235,1.421,1
5377,-3.552,-0.789,-7.195,5.468,-8.781,-0.213,1.411,1.018
5378,-3.736,-0.775,-6.086,5.581,-8.679,-0.192,1.403,1.037
5379,-3.913,-0.75,-4.91,5.694,-8.591,-0.175,1.399,1.056
5380,-4.065,-0.715,-3.737,5.803,-8.527,-0.165,1.398,1.074
5381,-4.18,-0.669,-2.636,5.907,-8.492,-0.163,1.403,1.091
5382,-4.256,-0.612,-1.674,6.007,-8.49,-0.169,1.412,1.107
5383,-4.298,-0.546,-0.909,6.107,-8.525,-0.181,1.426,1.124
5384,-4.31,-0.471,-0.378,6.214,-8.602,-0.199,1.446,1.143
5385,-4.292,-0.388,-0.097,6.331,-8.723,-0.222,1.471,1.164
5386,-4.236,-0.297,-0.056,6.46,-8.891,-0.248,1.502,1.187
5387,-4.132,-0.2,-0.231,6.599,-9.107,-0.276,1.54,1.213
5388,-3.966,-0.096,-0.587,6.742,-9.369,-0.305,1.585,1.24
5389,-3.727,0.013,-1.096,6.885,-9.674,-0.335,1.636,1.268
5390,-3.413,0.126,-1.738,7.02,-10.017,-0.366,1.693,1.294
5391,-3.032,0.243,-2.506,7.145,-10.388,-0.396,1.754,1.319
5392,-2.599,0.363,-3.398,7.257,-10.78,-0.425,1.818,1.342
5393,-2.139,0.486,-4.41,7.357,-11.181,-0.452,1.883,1.363
5394,-1.681,0.609,-5.533,7.446,-11.581,-0.478,1.947,1.382
5395,-1.25,0.729,-6.748,7.523,-11.971,-0.501,2.009,1.4
5396,-0.871,0.838,-8.029,7.591,-12.341,-0.522,2.067,1.416
5397,-0.558,0.93,-9.347,7.647,-12.682,-0.54,2.119,1.43
5398,-0.321,0.997,-10.66,7.692,-12.986,-0.555,2.164,1.442
5399,-0.164,1.035,-11.912,7.723,-13.243,-0.565,2.201,1.451
5400,-0.086,1.043,-13.032,7.739,-13.447,-0.57,2.23,1.457
5401,-0.086,1.025,-13.93,7.741,-13.591,-0.569,2.25,1.46
5402,-0.157,0.987,-14.508,7.727,-13.673,-0.564,2.26,1.459
5403,-0.284,0.94,-14.677,7.702,-13.693,-0.555,2.262,1.455
5404,-0.448,0.89,-14.371,7.668,-13.658,-0.543,2.258,1.447
5405,-0.626,0.841,-13.567,7.63,-13.577,-0.53,2.25,1.438
5406,-0.797,0.795,-12.292,7.59,-13.461,-0.514,2.239,1.427
5407,-0.949,0.747,-10.625,7.548,-13.325,-0.496,2.228,1.415
5408,-1.077,0.693,-8.679,7.503,-13.181,-0.475,2.218,1.401
5409,-1.186,0.629,-6.595,7.451,-13.042,-0.452,2.21,1.386
5410,-1.279,0.549,-4.514,7.39,-12.918,-0.427,2.204,1.369
5411,-1.362,0.454,-2.57,7.317,-12.819,-0.403,2.203,1.351
5412,-1.43,0.343,-0.879,7.234,-12.751,-0.381,2.204,1.331
5413,-1.48,0.22,0.464,7.141,-12.716,-0.364,2.209,1.311
5414,-1.508,0.089,1.386,7.042,-12.716,-0.352,2.217,1.291
5415,-1.512,-0.043,1.833,6.941,-12.749,-0.346,2.227,1.271
5416,-1.496,-0.166,1.777,6.84,-12.813,-0.344,2.238,1.253
5417,-1.466,-0.27,1.227,6.74,-12.904,-0.344,2.25,1.236
5418,-1.423,-0.346,0.23,6.642,-13.02,-0.346,2.263,1.22
5419,-1.361,-0.387,-1.126,6.545,-13.158,-0.348,2.277,1.205
5420,-1.272,-0.395,-2.718,6.449,-13.315,-0.35,2.293,1.191
5421,-1.145,-0.381,-4.406,6.356,-13.485,-0.354,2.31,1.178
5422,-0.974,-0.358,-6.054,6.27,-13.664,-0.361,2.33,1.165
5423,-0.764,-0.341,-7.549,6.194,-13.843,-0.371,2.351,1.154
5424,-0.525,-0.336,-8.821,6.133,-14.014,-0.386,2.372,1.146
5425,-0.28,-0.341,-9.842,6.087,-14.169,-0.404,2.393,1.139
5426,-0.05,-0.349,-10.62,6.055,-14.298,-0.424,2.41,1.135
5427,0.142,-0.349,-11.181,6.034,-14.393,-0.445,2.424,1.132
5428,0.28,-0.332,-11.552,6.018,-14.451,-0.463,2.431,1.13
5429,0.357,-0.3,-11.746,6.003,-14.467,-0.478,2.433,1.127
5430,0.375,-0.259,-11.765,5.982,-14.442,-0.488,2.428,1.124
5431,0.341,-0.221,-11.604,5.953,-14.377,-0.492,2.417,1.118
5432,0.267,-0.196,-11.255,5.916,-14.274,-0.49,2.401,1.11
5433,0.163,-0.194,-10.717,5.872,-14.136,-0.482,2.379,1.101
5434,0.042,-0.218,-9.999,5.824,-13.971,-0.471,2.354,1.09
5435,-0.083,-0.266,-9.121,5.779,-13.782,-0.457,2.326,1.08
5436,-0.199,-0.332,-8.121,5.739,-13.578,-0.444,2.296,1.071
5437,-0.299,-0.408,-7.061,5.707,-13.363,-0.433,2.265,1.063
5438,-0.387,-0.486,-6.027,5.68,-13.143,-0.425,2.233,1.056
5439,-0.481,-0.558,-5.138,5.65,-12.915,-0.419,2.199,1.048
5440,-0.611,-0.617,-4.531,5.605,-12.679,-0.414,2.16,1.039
5441,-0.812,-0.661,-4.338,5.534,-12.426,-0.408,2.115,1.025
5442,-1.107,-0.693,-4.648,5.43,-12.15,-0.399,2.061,1.006
5443,-1.498,-0.716,-5.469,5.291,-11.844,-0.388,1.997,0.982
5444,-1.956,-0.737,-6.705,5.126,-11.505,-0.377,1.923,0.954
5445,-2.427,-0.758,-8.158,4.947,-11.137,-0.369,1.841,0.923
5446,-2.845,-0.781,-9.569,4.771,-10.746,-0.366,1.755,0.892
5447,-3.156,-0.803,-10.675,4.609,-10.344,-0.367,1.669,0.864
5448,-3.339,-0.822,-11.273,4.468,-9.94,-0.372,1.587,0.839
5449,-3.411,-0.835,-11.262,4.35,-9.543,-0.375,1.513,0.816
5450,-3.424,-0.842,-10.649,4.248,-9.157,-0.375,1.446,0.796
5451,-3.447,-0.847,-9.533,4.155,-8.779,-0.367,1.387,0.777
5452,-3.541,-0.854,-8.055,4.063,-8.406,-0.352,1.332,0.758
5453,-3.739,-0.872,-6.364,3.969,-8.037,-0.33,1.281,0.738
5454,-4.041,-0.911,-4.587,3.872,-7.672,-0.304,1.232,0.718
5455,-4.419,-0.978,-2.822,3.774,-7.321,-0.277,1.185,0.697
5456,-4.831,-1.08,-1.152,3.679,-6.996,-0.251,1.142,0.678
5457,-5.235,-1.216,0.345,3.59,-6.714,-0.225,1.106,0.659
5458,-5.598,-1.376,1.587,3.508,-6.49,-0.201,1.078,0.643
5459,-5.905,-1.546,2.494,3.431,-6.334,-0.177,1.059,0.628
5460,-6.145,-1.707,3.008,3.361,-6.251,-0.153,1.049,0.614
5461,-6.313,-1.84,3.1,3.294,-6.24,-0.13,1.048,0.602
5462,-6.401,-1.932,2.779,3.231,-6.295,-0.109,1.055,0.591
5463,-6.395,-1.976,2.079,3.17,-6.409,-0.091,1.068,0.58
5464,-6.281,-1.978,1.054,3.109,-6.572,-0.078,1.087,0.57
5465,-6.055,-1.95,-0.241,3.046,-6.775,-0.07,1.111,0.56
5466,-5.723,-1.909,-1.754,2.978,-7.009,-0.068,1.138,0.549
5467,-5.311,-1.873,-3.441,2.904,-7.264,-0.069,1.168,0.537
5468,-4.858,-1.853,-5.262,2.828,-7.53,-0.074,1.198,0.525
5469,-4.407,-1.854,-7.173,2.75,-7.796,-0.081,1.228,0.512
5470,-3.995,-1.869,-9.111,2.676,-8.048,-0.089,1.255,0.5
5471,-3.649,-1.888,-10.988,2.608,-8.274,-0.099,1.278,0.489
5472,-3.377,-1.898,-12.695,2.548,-8.465,-0.111,1.296,0.479
5473,-3.177,-1.891,-14.116,2.495,-8.608,-0.123,1.308,0.471
5474,-3.041,-1.863,-15.144,2.449,-8.699,-0.137,1.314,0.463
5475,-2.959,-1.816,-15.701,2.409,-8.731,-0.15,1.315,0.456
5476,-2.93,-1.757,-15.745,2.376,-8.703,-0.163,1.309,0.45
5477,-2.955,-1.692,-15.271,2.351,-8.619,-0.176,1.298,0.445
5478,-3.039,-1.628,-14.301,2.334,-8.484,-0.186,1.283,0.44
5479,-3.181,-1.572,-12.875,2.322,-8.31,-0.194,1.265,0.437
5480,-3.372,-1.529,-11.046,2.315,-8.11,-0.198,1.246,0.434
5481,-3.595,-1.505,-8.887,2.308,-7.903,-0.198,1.23,0.431
5482,-3.824,-1.5,-6.5,2.297,-7.704,-0.194,1.218,0.427
5483,-4.035,-1.514,-4.024,2.283,-7.532,-0.186,1.211,0.423
5484,-4.209,-1.546,-1.637,2.265,-7.397,-0.177,1.211,0.418
5485,-4.335,-1.59,0.467,2.247,-7.311,-0.169,1.217,0.413
5486,-4.411,-1.641,2.105,2.231,-7.276,-0.163,1.227,0.408
5487,-4.437,-1.695,3.132,2.219,-7.295,-0.161,1.241,0.405
5488,-4.415,-1.745,3.471,2.212,-7.365,-0.162,1.257,0.404
5489,-4.341,-1.785,3.12,2.207,-7.484,-0.166,1.276,0.403
5490,-4.21,-1.807,2.153,2.2,-7.649,-0.171,1.296,0.403
5491,-4.016,-1.809,0.693,2.189,-7.858,-0.177,1.32,0.402
5492,-3.761,-1.791,-1.109,2.17,-8.105,-0.181,1.347,0.4
5493,-3.451,-1.758,-3.11,2.143,-8.384,-0.185,1.378,0.396
5494,-3.104,-1.719,-5.194,2.111,-8.686,-0.189,1.413,0.392
5495,-2.747,-1.681,-7.274,2.075,-8.996,-0.193,1.45,0.386
5496,-2.406,-1.648,-9.291,2.039,-9.298,-0.198,1.487,0.381
5497,-2.106,-1.621,-11.191,2.007,-9.575,-0.206,1.519,0.377
