'sample interval','Fx','Fy','Fz','Mx','My','Mz','COPx','COPy'
5396,2.254,-0.066,-1.01,-0.553,-1.355,-0.031,0.241,-0.1
5397,2.222,-0.066,-0.808,-0.561,-1.328,-0.033,0.239,-0.102
5398,2.197,-0.076,-0.575,-0.566,-1.308,-0.031,0.239,-0.103
5399,2.181,-0.094,-0.374,-0.57,-1.296,-0.026,0.239,-0.105
5400,2.173,-0.116,-0.26,-0.577,-1.289,-0.017,0.24,-0.106
5401,2.171,-0.14,-0.262,-0.589,-1.283,-0.006,0.239,-0.108
5402,2.171,-0.162,-0.374,-0.607,-1.276,0.009,0.236,-0.111
5403,2.168,-0.181,-0.559,-0.63,-1.266,0.025,0.231,-0.115
5404,2.159,-0.195,-0.762,-0.658,-1.253,0.041,0.226,-0.12
5405,2.143,-0.205,-0.931,-0.686,-1.24,0.056,0.221,-0.125
5406,2.12,-0.208,-1.028,-0.713,-1.229,0.069,0.217,-0.13
5407,2.096,-0.205,-1.037,-0.735,-1.221,0.078,0.215,-0.134
5408,2.074,-0.197,-0.967,-0.75,-1.218,0.084,0.216,-0.137
5409,2.057,-0.186,-0.842,-0.761,-1.218,0.089,0.218,-0.139
5410,2.048,-0.178,-0.698,-0.766,-1.221,0.094,0.221,-0.141
5411,2.045,-0.175,-0.565,-0.769,-1.224,0.098,0.223,-0.141
5412,2.047,-0.18,-0.468,-0.772,-1.226,0.103,0.225,-0.142
5413,2.053,-0.192,-0.42,-0.777,-1.227,0.106,0.226,-0.143
5414,2.063,-0.207,-0.421,-0.786,-1.228,0.108,0.226,-0.145
5415,2.078,-0.221,-0.467,-0.8,-1.229,0.107,0.226,-0.147
5416,2.096,-0.23,-0.543,-0.818,-1.232,0.105,0.225,-0.15
5417,2.116,-0.231,-0.629,-0.837,-1.237,0.102,0.225,-0.154
5418,2.135,-0.224,-0.706,-0.856,-1.243,0.1,0.225,-0.157
5419,2.146,-0.212,-0.757,-0.87,-1.25,0.099,0.225,-0.16
5420,2.147,-0.196,-0.77,-0.879,-1.255,0.1,0.226,-0.161
5421,2.138,-0.181,-0.749,-0.883,-1.257,0.101,0.227,-0.162
5422,2.122,-0.17,-0.705,-0.883,-1.257,0.104,0.227,-0.162
5423,2.102,-0.165,-0.656,-0.883,-1.253,0.106,0.227,-0.162
5424,2.081,-0.167,-0.62,-0.885,-1.247,0.108,0.227,-0.163
5425,2.061,-0.176,-0.608,-0.891,-1.241,0.109,0.226,-0.164
5426,2.043,-0.191,-0.618,-0.901,-1.237,0.11,0.225,-0.166
5427,2.031,-0.207,-0.64,-0.912,-1.236,0.109,0.224,-0.168
5428,2.024,-0.223,-0.662,-0.921,-1.24,0.106,0.225,-0.169
5429,2.024,-0.236,-0.671,-0.926,-1.248,0.102,0.226,-0.17
5430,2.034,-0.245,-0.66,-0.926,-1.261,0.096,0.229,-0.17
5431,2.055,-0.25,-0.62,-0.923,-1.276,0.09,0.232,-0.17
5432,2.086,-0.252,-0.544,-0.92,-1.292,0.085,0.236,-0.169
5433,2.124,-0.254,-0.429,-0.92,-1.308,0.082,0.241,-0.17
5434,2.167,-0.259,-0.284,-0.926,-1.323,0.081,0.246,-0.171
5435,2.212,-0.273,-0.133,-0.937,-1.337,0.082,0.251,-0.173
5436,2.255,-0.299,-0.005,-0.951,-1.351,0.082,0.255,-0.176
5437,2.292,-0.335,0.067,-0.965,-1.366,0.08,0.259,-0.178
5438,2.323,-0.374,0.065,-0.976,-1.383,0.076,0.262,-0.18
5439,2.348,-0.408,-0.018,-0.982,-1.405,0.069,0.265,-0.181
5440,2.37,-0.425,-0.18,-0.984,-1.43,0.061,0.267,-0.182
5441,2.391,-0.419,-0.41,-0.984,-1.461,0.055,0.27,-0.181
5442,2.411,-0.389,-0.688,-0.986,-1.495,0.051,0.272,-0.181
5443,2.428,-0.343,-0.991,-0.991,-1.529,0.052,0.274,-0.182
5444,2.433,-0.293,-1.285,-1.001,-1.563,0.055,0.275,-0.183
5445,2.422,-0.25,-1.534,-1.014,-1.592,0.061,0.277,-0.186
5446,2.391,-0.222,-1.704,-1.03,-1.615,0.067,0.279,-0.188
5447,2.34,-0.21,-1.766,-1.042,-1.629,0.069,0.28,-0.191
5448,2.277,-0.212,-1.709,-1.05,-1.631,0.069,0.282,-0.192
5449,2.211,-0.222,-1.539,-1.05,-1.619,0.066,0.282,-0.192
5450,2.152,-0.236,-1.28,-1.045,-1.594,0.061,0.281,-0.192
5451,2.11,-0.252,-0.97,-1.035,-1.56,0.057,0.28,-0.19
5452,2.091,-0.267,-0.656,-1.025,-1.521,0.055,0.277,-0.189
5453,2.099,-0.281,-0.38,-1.015,-1.485,0.055,0.274,-0.187
5454,2.134,-0.293,-0.17,-1.01,-1.458,0.058,0.273,-0.186
5455,2.19,-0.302,-0.042,-1.009,-1.447,0.062,0.272,-0.187
5456,2.26,-0.305,0.005,-1.013,-1.454,0.065,0.274,-0.187
5457,2.333,-0.3,-0.019,-1.021,-1.478,0.067,0.279,-0.189
5458,2.397,-0.288,-0.097,-1.031,-1.514,0.066,0.284,-0.19
5459,2.443,-0.274,-0.21,-1.04,-1.555,0.062,0.29,-0.192
5460,2.466,-0.262,-0.333,-1.048,-1.595,0.056,0.296,-0.193
5461,2.467,-0.256,-0.442,-1.051,-1.627,0.049,0.3,-0.194
5462,2.454,-0.257,-0.515,-1.049,-1.649,0.043,0.303,-0.193
5463,2.437,-0.263,-0.536,-1.045,-1.66,0.037,0.305,-0.192
5464,2.423,-0.27,-0.501,-1.039,-1.663,0.033,0.306,-0.192
5465,2.417,-0.272,-0.418,-1.036,-1.661,0.03,0.307,-0.191
5466,2.423,-0.269,-0.306,-1.039,-1.657,0.027,0.308,-0.192
5467,2.439,-0.259,-0.194,-1.048,-1.657,0.024,0.309,-0.194
5468,2.465,-0.246,-0.111,-1.061,-1.661,0.02,0.311,-0.196
5469,2.496,-0.237,-0.083,-1.074,-1.673,0.017,0.314,-0.199
5470,2.526,-0.233,-0.123,-1.083,-1.694,0.015,0.317,-0.2
5471,2.551,-0.232,-0.231,-1.085,-1.721,0.015,0.321,-0.2
5472,2.564,-0.229,-0.388,-1.079,-1.752,0.017,0.324,-0.199
5473,2.565,-0.218,-0.565,-1.068,-1.781,0.021,0.327,-0.197
5474,2.555,-0.197,-0.729,-1.057,-1.804,0.026,0.328,-0.194
5475,2.54,-0.168,-0.85,-1.048,-1.814,0.028,0.329,-0.193
5476,2.526,-0.139,-0.91,-1.047,-1.811,0.03,0.327,-0.193
5477,2.518,-0.119,-0.901,-1.054,-1.794,0.029,0.324,-0.194
5478,2.518,-0.113,-0.828,-1.066,-1.765,0.028,0.32,-0.196
5479,2.526,-0.122,-0.706,-1.082,-1.727,0.027,0.315,-0.199
5480,2.538,-0.144,-0.557,-1.097,-1.685,0.028,0.309,-0.202
5481,2.547,-0.171,-0.409,-1.11,-1.644,0.029,0.304,-0.205
5482,2.545,-0.197,-0.291,-1.119,-1.607,0.031,0.298,-0.207
5483,2.526,-0.217,-0.229,-1.123,-1.578,0.033,0.294,-0.207
5484,2.487,-0.228,-0.243,-1.123,-1.56,0.034,0.291,-0.207
5485,2.429,-0.231,-0.338,-1.119,-1.552,0.034,0.288,-0.207
5486,2.36,-0.23,-0.5,-1.114,-1.553,0.036,0.285,-0.206
5487,2.288,-0.229,-0.699,-1.11,-1.558,0.039,0.283,-0.204
5488,2.225,-0.236,-0.892,-1.107,-1.566,0.043,0.282,-0.204
5489,2.182,-0.253,-1.033,-1.107,-1.572,0.05,0.281,-0.204
5490,2.165,-0.279,-1.089,-1.111,-1.574,0.058,0.28,-0.204
5491,2.177,-0.307,-1.048,-1.118,-1.571,0.065,0.28,-0.206
5492,2.216,-0.328,-0.921,-1.126,-1.561,0.072,0.281,-0.207
5493,2.274,-0.336,-0.739,-1.132,-1.546,0.075,0.28,-0.208
5494,2.341,-0.33,-0.545,-1.133,-1.528,0.077,0.28,-0.209
5495,2.406,-0.312,-0.381,-1.13,-1.51,0.075,0.279,-0.209
5496,2.458,-0.291,-0.274,-1.123,-1.494,0.071,0.278,-0.207
5497,2.488,-0.272,-0.235,-1.116,-1.482,0.067,0.276,-0.206
5498,2.496,-0.26,-0.256,-1.112,-1.474,0.062,0.274,-0.205
5499,2.482,-0.254,-0.322,-1.115,-1.468,0.058,0.272,-0.206
5500,2.453,-0.251,-0.413,-1.126,-1.459,0.056,0.269,-0.208
5501,2.416,-0.25,-0.516,-1.144,-1.444,0.056,0.265,-0.211
5502,2.377,-0.248,-0.62,-1.167,-1.421,0.056,0.259,-0.215
5503,2.342,-0.249,-0.716,-1.189,-1.39,0.057,0.252,-0.219
5504,2.313,-0.254,-0.798,-1.206,-1.352,0.058,0.243,-0.222
5505,2.289,-0.27,-0.859,-1.215,-1.311,0.059,0.235,-0.224
5506,2.272,-0.295,-0.892,-1.216,-1.27,0.06,0.227,-0.224
5507,2.259,-0.328,-0.895,-1.21,-1.231,0.062,0.219,-0.223
5508,2.249,-0.362,-0.874,-1.203,-1.194,0.064,0.213,-0.221
5509,2.237,-0.388,-0.837,-1.196,-1.159,0.067,0.207,-0.22
5510,2.219,-0.401,-0.801,-1.193,-1.126,0.07,0.201,-0.22
5511,2.194,-0.398,-0.777,-1.195,-1.096,0.073,0.196,-0.22
5512,2.158,-0.383,-0.774,-1.199,-1.067,0.076,0.191,-0.221
5513,2.114,-0.363,-0.792,-1.203,-1.041,0.08,0.186,-0.222
5514,2.067,-0.345,-0.823,-1.204,-1.017,0.084,0.181,-0.222
5515,2.025,-0.336,-0.852,-1.2,-0.994,0.088,0.176,-0.221
5516,1.998,-0.342,-0.854,-1.193,-0.969,0.093,0.171,-0.22
5517,1.988,-0.362,-0.804,-1.186,-0.941,0.099,0.167,-0.218
5518,1.994,-0.393,-0.684,-1.18,-0.907,0.105,0.162,-0.218
5519,2.011,-0.43,-0.495,-1.178,-0.868,0.11,0.158,-0.217
5520,2.028,-0.467,-0.261,-1.178,-0.826,0.114,0.154,-0.218
5521,2.04,-0.496,-0.029,-1.182,-0.788,0.116,0.15,-0.219
5522,2.043,-0.512,0.145,-1.186,-0.758,0.117,0.147,-0.22
5523,2.035,-0.513,0.211,-1.19,-0.742,0.117,0.145,-0.22
5524,2.019,-0.502,0.142,-1.192,-0.743,0.114,0.144,-0.221
5525,1.999,-0.484,-0.06,-1.191,-0.76,0.111,0.145,-0.22
5526,1.977,-0.466,-0.368,-1.185,-0.792,0.106,0.146,-0.219
5527,1.955,-0.452,-0.735,-1.177,-0.833,0.1,0.148,-0.217
5528,1.938,-0.445,-1.11,-1.167,-0.875,0.092,0.15,-0.215
5529,1.925,-0.442,-1.443,-1.158,-0.912,0.083,0.152,-0.213
5530,1.92,-0.439,-1.692,-1.151,-0.937,0.075,0.153,-0.211
5531,1.926,-0.431,-1.826,-1.146,-0.948,0.069,0.152,-0.21
5532,1.943,-0.415,-1.828,-1.143,-0.942,0.067,0.151,-0.209
5533,1.971,-0.392,-1.7,-1.139,-0.923,0.07,0.15,-0.209
5534,2.006,-0.367,-1.465,-1.134,-0.895,0.076,0.148,-0.208
5535,2.042,-0.347,-1.165,-1.125,-0.863,0.085,0.147,-0.207
5536,2.072,-0.34,-0.853,-1.111,-0.834,0.094,0.146,-0.204
5537,2.089,-0.349,-0.578,-1.093,-0.811,0.102,0.146,-0.201
5538,2.091,-0.373,-0.381,-1.071,-0.798,0.109,0.147,-0.198
5539,2.076,-0.407,-0.281,-1.05,-0.795,0.114,0.148,-0.194
5540,2.048,-0.443,-0.28,-1.032,-0.799,0.118,0.148,-0.19
5541,2.012,-0.47,-0.364,-1.02,-0.807,0.122,0.149,-0.188
5542,1.975,-0.482,-0.505,-1.015,-0.817,0.127,0.148,-0.187
5543,1.944,-0.475,-0.667,-1.014,-0.826,0.131,0.148,-0.187
5544,1.922,-0.45,-0.818,-1.014,-0.83,0.135,0.146,-0.186
5545,1.912,-0.414,-0.937,-1.01,-0.827,0.137,0.144,-0.186
5546,1.913,-0.375,-1.012,-0.999,-0.818,0.137,0.141,-0.184
5547,1.923,-0.343,-1.043,-0.981,-0.803,0.135,0.137,-0.18
5548,1.938,-0.323,-1.032,-0.959,-0.783,0.132,0.134,-0.176
5549,1.953,-0.317,-0.978,-0.937,-0.761,0.128,0.131,-0.172
5550,1.969,-0.324,-0.883,-0.921,-0.742,0.124,0.129,-0.169
5551,1.986,-0.338,-0.755,-0.914,-0.728,0.12,0.128,-0.168
5552,2.006,-0.351,-0.614,-0.913,-0.721,0.114,0.129,-0.168
5553,2.033,-0.356,-0.489,-0.914,-0.724,0.108,0.131,-0.168
5554,2.066,-0.35,-0.409,-0.911,-0.737,0.1,0.135,-0.168
5555,2.102,-0.332,-0.401,-0.899,-0.759,0.091,0.139,-0.166
5556,2.136,-0.302,-0.472,-0.876,-0.789,0.081,0.144,-0.161
5557,2.161,-0.265,-0.609,-0.843,-0.825,0.072,0.148,-0.155
5558,2.175,-0.226,-0.775,-0.805,-0.862,0.063,0.153,-0.148
5559,2.18,-0.189,-0.922,-0.766,-0.897,0.055,0.157,-0.14
5560,2.178,-0.158,-1.006,-0.733,-0.927,0.047,0.161,-0.134
5561,2.175,-0.138,-1.003,-0.706,-0.95,0.04,0.166,-0.129
5562,2.177,-0.128,-0.921,-0.688,-0.967,0.034,0.17,-0.126
5563,2.188,-0.128,-0.796,-0.676,-0.978,0.029,0.174,-0.124
5564,2.209,-0.138,-0.679,-0.669,-0.986,0.025,0.177,-0.122
5565,2.237,-0.157,-0.613,-0.664,-0.993,0.024,0.18,-0.122
5566,2.27,-0.18,-0.616,-0.659,-1.001,0.025,0.181,-0.121
5567,2.302,-0.202,-0.677,-0.651,-1.012,0.027,0.182,-0.119
5568,2.329,-0.218,-0.762,-0.639,-1.026,0.029,0.183,-0.117
5569,2.348,-0.22,-0.825,-0.623,-1.043,0.031,0.186,-0.114
5570,2.36,-0.207,-0.834,-0.603,-1.063,0.03,0.189,-0.11
5571,2.367,-0.178,-0.778,-0.579,-1.083,0.027,0.194,-0.106
5572,2.373,-0.14,-0.678,-0.553,-1.1,0.022,0.198,-0.101
5573,2.38,-0.1,-0.569,-0.527,-1.111,0.018,0.202,-0.096
5574,2.389,-0.068,-0.488,-0.501,-1.114,0.015,0.204,-0.091
5575,2.399,-0.048,-0.456,-0.476,-1.109,0.015,0.203,-0.087
5576,2.407,-0.042,-0.472,-0.454,-1.097,0.019,0.201,-0.083
5577,2.408,-0.045,-0.521,-0.436,-1.083,0.026,0.198,-0.079
5578,2.402,-0.053,-0.587,-0.423,-1.07,0.036,0.194,-0.077
5579,2.388,-0.059,-0.655,-0.416,-1.061,0.045,0.192,-0.075
5580,2.365,-0.062,-0.716,-0.415,-1.058,0.054,0.19,-0.075
5581,2.337,-0.061,-0.765,-0.421,-1.058,0.061,0.189,-0.076
5582,2.303,-0.058,-0.795,-0.429,-1.058,0.065,0.189,-0.078
5583,2.268,-0.055,-0.804,-0.438,-1.053,0.069,0.188,-0.079
5584,2.232,-0.053,-0.793,-0.442,-1.04,0.072,0.186,-0.08
5585,2.197,-0.054,-0.768,-0.44,-1.019,0.074,0.182,-0.08
5586,2.167,-0.056,-0.737,-0.429,-0.991,0.077,0.177,-0.078
5587,2.143,-0.055,-0.707,-0.412,-0.959,0.078,0.172,-0.075
5588,2.129,-0.051,-0.683,-0.391,-0.929,0.079,0.167,-0.071
5589,2.126,-0.04,-0.671,-0.371,-0.904,0.078,0.162,-0.067
5590,2.131,-0.025,-0.679,-0.358,-0.886,0.076,0.159,-0.065
5591,2.14,-0.009,-0.717,-0.355,-0.875,0.075,0.156,-0.064
5592,2.144,0.005,-0.793,-0.363,-0.868,0.075,0.153,-0.065
5593,2.137,0.012,-0.897,-0.38,-0.863,0.077,0.151,-0.068
5594,2.115,0.011,-1.002,-0.399,-0.858,0.081,0.148,-0.072
5595,2.083,0.003,-1.066,-0.411,-0.852,0.085,0.146,-0.074
5596,2.047,-0.009,-1.052,-0.41,-0.845,0.09,0.145,-0.074
5597,2.013,-0.019,-0.943,-0.394,-0.838,0.095,0.146,-0.071
5598,1.989,-0.026,-0.754,-0.365,-0.832,0.098,0.147,-0.066
5599,1.975,-0.03,-0.527,-0.33,-0.827,0.099,0.15,-0.06
5600,1.973,-0.035,-0.321,-0.297,-0.821,0.099,0.152,-0.054
5601,1.979,-0.045,-0.185,-0.271,-0.815,0.096,0.153,-0.049
5602,1.993,-0.06,-0.146,-0.256,-0.809,0.092,0.152,-0.046
5603,2.014,-0.079,-0.201,-0.249,-0.802,0.086,0.15,-0.045
5604,2.038,-0.094,-0.317,-0.247,-0.797,0.081,0.147,-0.045
5605,2.065,-0.101,-0.454,-0.245,-0.795,0.076,0.145,-0.044
5606,2.092,-0.097,-0.572,-0.239,-0.799,0.073,0.144,-0.043
5607,2.118,-0.084,-0.649,-0.225,-0.812,0.071,0.145,-0.04
5608,2.143,-0.068,-0.674,-0.206,-0.834,0.071,0.149,-0.036
5609,2.17,-0.054,-0.658,-0.185,-0.867,0.07,0.155,-0.032
5610,2.202,-0.045,-0.623,-0.166,-0.906,0.069,0.163,-0.029
5611,2.241,-0.042,-0.601,-0.154,-0.95,0.067,0.172,-0.027
5612,2.285,-0.04,-0.621,-0.15,-0.994,0.062,0.179,-0.026
5613,2.328,-0.036,-0.705,-0.154,-1.036,0.056,0.186,-0.027
5614,2.361,-0.025,-0.85,-0.162,-1.074,0.049,0.191,-0.028
5615,2.378,-0.007,-1.036,-0.172,-1.107,0.042,0.194,-0.03
5616,2.375,0.019,-1.223,-0.178,-1.135,0.038,0.197,-0.03
5617,2.354,0.049,-1.37,-0.177,-1.155,0.036,0.198,-0.03
5618,2.32,0.079,-1.437,-0.169,-1.167,0.039,0.199,-0.028
5619,2.283,0.105,-1.401,-0.154,-1.168,0.046,0.2,-0.026
5620,2.251,0.118,-1.261,-0.135,-1.158,0.055,0.2,-0.022
5621,2.228,0.116,-1.043,-0.115,-1.14,0.066,0.2,-0.019
5622,2.217,0.095,-0.789,-0.096,-1.115,0.075,0.199,-0.016
5623,2.221,0.059,-0.552,-0.078,-1.087,0.082,0.198,-0.013
5624,2.236,0.013,-0.375,-0.063,-1.06,0.084,0.196,-0.01
5625,2.261,-0.032,-0.286,-0.051,-1.037,0.083,0.193,-0.008
5626,2.292,-0.067,-0.289,-0.044,-1.021,0.079,0.19,-0.007
5627,2.322,-0.084,-0.37,-0.041,-1.013,0.074,0.187,-0.006
5628,2.347,-0.079,-0.498,-0.045,-1.014,0.069,0.185,-0.007
5629,2.36,-0.054,-0.64,-0.056,-1.023,0.064,0.185,-0.008
5630,2.358,-0.015,-0.761,-0.073,-1.038,0.06,0.186,-0.012
5631,2.341,0.028,-0.838,-0.096,-1.056,0.059,0.188,-0.016
5632,2.311,0.067,-0.864,-0.122,-1.072,0.059,0.19,-0.02
5633,2.276,0.093,-0.847,-0.147,-1.083,0.062,0.193,-0.025
5634,2.243,0.101,-0.803,-0.17,-1.086,0.065,0.194,-0.03
5635,2.222,0.09,-0.745,-0.189,-1.079,0.069,0.193,-0.033
5636,2.217,0.066,-0.68,-0.2,-1.062,0.071,0.191,-0.035
5637,2.231,0.036,-0.61,-0.205,-1.04,0.072,0.188,-0.036
5638,2.26,0.008,-0.539,-0.202,-1.018,0.069,0.185,-0.036
5639,2.296,-0.01,-0.478,-0.194,-1.001,0.063,0.183,-0.034
5640,2.332,-0.018,-0.447,-0.182,-0.994,0.055,0.182,-0.032
5641,2.358,-0.016,-0.469,-0.169,-0.996,0.048,0.182,-0.03
5642,2.37,-0.008,-0.559,-0.161,-1.005,0.043,0.183,-0.028
5643,2.367,0,-0.717,-0.162,-1.018,0.041,0.182,-0.028
5644,2.351,0.007,-0.926,-0.173,-1.028,0.044,0.181,-0.03
5645,2.326,0.01,-1.151,-0.194,-1.031,0.05,0.178,-0.034
5646,2.295,0.009,-1.349,-0.222,-1.026,0.058,0.174,-0.038
5647,2.26,0.005,-1.482,-0.25,-1.011,0.065,0.17,-0.043
5648,2.223,-0.003,-1.524,-0.273,-0.989,0.071,0.165,-0.048
5649,2.183,-0.016,-1.477,-0.287,-0.959,0.075,0.16,-0.05
5650,2.143,-0.033,-1.36,-0.291,-0.924,0.076,0.155,-0.051
5651,2.104,-0.056,-1.206,-0.288,-0.884,0.075,0.15,-0.051
5652,2.07,-0.083,-1.047,-0.281,-0.84,0.074,0.144,-0.05
5653,2.042,-0.11,-0.909,-0.274,-0.794,0.071,0.138,-0.049
5654,2.021,-0.135,-0.805,-0.27,-0.749,0.068,0.131,-0.048
5655,2.006,-0.154,-0.737,-0.271,-0.711,0.063,0.125,-0.048
5656,1.995,-0.165,-0.706,-0.275,-0.682,0.058,0.12,-0.049
5657,1.99,-0.167,-0.707,-0.283,-0.667,0.052,0.117,-0.051
5658,1.993,-0.164,-0.734,-0.295,-0.666,0.048,0.117,-0.053
5659,2.005,-0.156,-0.782,-0.308,-0.678,0.045,0.118,-0.055
5660,2.03,-0.146,-0.843,-0.323,-0.701,0.044,0.122,-0.058
5661,2.064,-0.134,-0.914,-0.338,-0.731,0.044,0.126,-0.061
5662,2.105,-0.121,-0.991,-0.35,-0.763,0.045,0.131,-0.063
5663,2.146,-0.106,-1.068,-0.359,-0.795,0.045,0.136,-0.064
5664,2.185,-0.091,-1.13,-0.363,-0.824,0.046,0.14,-0.065
5665,2.221,-0.078,-1.159,-0.361,-0.849,0.046,0.144,-0.064
5666,2.257,-0.069,-1.139,-0.354,-0.869,0.045,0.148,-0.063
5667,2.295,-0.063,-1.068,-0.343,-0.886,0.046,0.153,-0.061
5668,2.334,-0.062,-0.965,-0.331,-0.901,0.048,0.157,-0.059
5669,2.37,-0.062,-0.866,-0.321,-0.916,0.052,0.161,-0.057
5670,2.399,-0.062,-0.809,-0.315,-0.934,0.057,0.165,-0.056
5671,2.417,-0.059,-0.821,-0.314,-0.956,0.063,0.169,-0.056
5672,2.425,-0.053,-0.9,-0.318,-0.983,0.07,0.173,-0.057
5673,2.428,-0.047,-1.021,-0.326,-1.017,0.076,0.178,-0.058
5674,2.434,-0.044,-1.145,-0.335,-1.058,0.081,0.183,-0.06
5675,2.449,-0.048,-1.237,-0.342,-1.103,0.085,0.19,-0.061
5676,2.475,-0.059,-1.274,-0.346,-1.15,0.087,0.199,-0.062
5677,2.511,-0.073,-1.253,-0.345,-1.196,0.087,0.207,-0.061
5678,2.554,-0.084,-1.184,-0.341,-1.237,0.085,0.216,-0.061
5679,2.6,-0.087,-1.08,-0.332,-1.271,0.083,0.224,-0.059
5680,2.644,-0.079,-0.954,-0.321,-1.299,0.079,0.231,-0.057
5681,2.682,-0.064,-0.813,-0.308,-1.32,0.075,0.237,-0.055
5682,2.712,-0.048,-0.663,-0.294,-1.336,0.071,0.243,-0.053
5683,2.732,-0.035,-0.516,-0.278,-1.348,0.067,0.247,-0.05
5684,2.742,-0.029,-0.391,-0.263,-1.358,0.065,0.251,-0.047
5685,2.747,-0.028,-0.313,-0.249,-1.366,0.064,0.253,-0.045
5686,2.749,-0.031,-0.301,-0.241,-1.372,0.064,0.255,-0.043
5687,2.753,-0.036,-0.359,-0.241,-1.377,0.066,0.255,-0.043
5688,2.759,-0.044,-0.465,-0.25,-1.38,0.069,0.254,-0.045
5689,2.765,-0.058,-0.579,-0.268,-1.379,0.073,0.252,-0.048
5690,2.768,-0.076,-0.656,-0.292,-1.373,0.077,0.249,-0.052
5691,2.767,-0.096,-0.66,-0.32,-1.357,0.079,0.247,-0.058
5692,2.761,-0.113,-0.583,-0.347,-1.332,0.08,0.243,-0.063
5693,2.752,-0.119,-0.444,-0.371,-1.296,0.077,0.238,-0.067
5694,2.741,-0.11,-0.284,-0.39,-1.252,0.073,0.233,-0.071
5695,2.728,-0.086,-0.152,-0.404,-1.203,0.067,0.226,-0.074
5696,2.711,-0.054,-0.089,-0.413,-1.154,0.062,0.217,-0.076
5697,2.686,-0.022,-0.119,-0.42,-1.108,0.059,0.208,-0.077
5698,2.651,0.001,-0.24,-0.429,-1.071,0.06,0.2,-0.078
5699,2.607,0.011,-0.438,-0.442,-1.042,0.063,0.191,-0.081
5700,2.555,0.007,-0.687,-0.458,-1.021,0.068,0.184,-0.083
5701,2.499,-0.005,-0.958,-0.478,-1.005,0.072,0.176,-0.087
5702,2.44,-0.02,-1.224,-0.498,-0.989,0.076,0.169,-0.09
5703,2.379,-0.034,-1.457,-0.518,-0.967,0.076,0.162,-0.093
5704,2.315,-0.046,-1.629,-0.534,-0.934,0.074,0.153,-0.096
5705,2.246,-0.058,-1.716,-0.547,-0.888,0.07,0.143,-0.098
5706,2.172,-0.073,-1.702,-0.559,-0.827,0.064,0.132,-0.101
5707,2.098,-0.095,-1.582,-0.571,-0.754,0.058,0.12,-0.103
5708,2.026,-0.124,-1.369,-0.585,-0.671,0.054,0.108,-0.106
5709,1.964,-0.159,-1.094,-0.602,-0.585,0.052,0.096,-0.109
5710,1.915,-0.199,-0.801,-0.621,-0.499,0.053,0.085,-0.113
5711,1.881,-0.239,-0.54,-0.642,-0.418,0.059,0.074,-0.118
5712,1.861,-0.274,-0.361,-0.665,-0.345,0.067,0.063,-0.122
5713,1.85,-0.301,-0.3,-0.69,-0.283,0.077,0.052,-0.127
5714,1.844,-0.319,-0.373,-0.716,-0.232,0.087,0.042,-0.132
5715,1.838,-0.328,-0.572,-0.744,-0.193,0.096,0.031,-0.137
5716,1.828,-0.33,-0.855,-0.77,-0.163,0.102,0.021,-0.141
5717,1.811,-0.328,-1.16,-0.794,-0.142,0.107,0.013,-0.145
5718,1.787,-0.326,-1.413,-0.813,-0.124,0.111,0.005,-0.148
5719,1.756,-0.328,-1.552,-0.828,-0.107,0.115,0,-0.151
5720,1.724,-0.337,-1.542,-0.839,-0.086,0.119,-0.004,-0.153
5721,1.696,-0.353,-1.383,-0.849,-0.06,0.12,-0.006,-0.155
5722,1.679,-0.375,-1.107,-0.86,-0.028,0.119,-0.008,-0.157
5723,1.676,-0.396,-0.768,-0.872,0.007,0.113,-0.009,-0.16
5724,1.69,-0.412,-0.431,-0.885,0.042,0.104,-0.01,-0.163
5725,1.717,-0.418,-0.16,-0.896,0.071,0.092,-0.011,-0.165
5726,1.751,-0.412,-0.01,-0.905,0.093,0.081,-0.013,-0.167
5727,1.786,-0.397,-0.013,-0.909,0.105,0.071,-0.015,-0.168
5728,1.814,-0.377,-0.169,-0.912,0.11,0.065,-0.019,-0.168
5729,1.829,-0.36,-0.445,-0.914,0.111,0.064,-0.023,-0.168
5730,1.829,-0.352,-0.776,-0.918,0.111,0.065,-0.028,-0.169
5731,1.813,-0.357,-1.091,-0.926,0.116,0.069,-0.034,-0.17
5732,1.781,-0.373,-1.32,-0.936,0.127,0.072,-0.04,-0.171
5733,1.734,-0.396,-1.424,-0.948,0.146,0.075,-0.045,-0.173
5734,1.672,-0.419,-1.395,-0.96,0.172,0.075,-0.049,-0.176
5735,1.602,-0.435,-1.258,-0.972,0.203,0.075,-0.053,-0.178
5736,1.529,-0.442,-1.06,-0.985,0.238,0.074,-0.056,-0.181
5737,1.463,-0.44,-0.85,-0.999,0.271,0.075,-0.059,-0.184
5738,1.415,-0.433,-0.668,-1.014,0.301,0.077,-0.062,-0.187
5739,1.392,-0.426,-0.534,-1.03,0.323,0.081,-0.064,-0.19
5740,1.4,-0.422,-0.451,-1.045,0.337,0.085,-0.065,-0.193
5741,1.434,-0.419,-0.41,-1.055,0.343,0.089,-0.066,-0.195
5742,1.486,-0.417,-0.398,-1.06,0.341,0.092,-0.065,-0.195
5743,1.538,-0.411,-0.407,-1.058,0.335,0.093,-0.064,-0.195
5744,1.574,-0.401,-0.436,-1.052,0.327,0.094,-0.063,-0.194
